rho,mu,method,overlap1,overlap1_std,overlap2,overlap2_std,sum,sum_std
0.1,0.3838383838383838,A,0.8806694470301457,0.0008399843827485052,0.23491839761353428,0.007613808027422635,0.55779392232184,0.003515708825321257
0.1,0.3838383838383838,B,0.9296083029098486,0.00033575937406198964,0.13455991614668428,0.004620690265767407,0.5320841095282663,0.0023003847415824126
0.1,0.3838383838383838,naive,0.8685702235846406,0.0011264935483936086,0.24112968921284875,0.007667986827499228,0.5548499563987447,0.0034881913320983964
0.1,0.3878787878787879,A,0.8828811648345884,0.0007711327294239219,0.23045161142954476,0.006700438024256418,0.5566663881320666,0.003098703941745428
0.1,0.3878787878787879,B,0.9301715770671565,0.00034854616390612715,0.133279317318651,0.004020994857722093,0.5317254471929038,0.001989377796644946
0.1,0.3878787878787879,naive,0.8697909243058555,0.001049119647291011,0.2387546537688563,0.006902863820334634,0.554272789037356,0.003160412289864823
0.1,0.39191919191919194,A,0.8861335973120186,0.0007066297625972969,0.226083410342436,0.006293594486681197,0.5561085038272272,0.002937435017188503
0.1,0.39191919191919194,B,0.9308648906464363,0.00035425729285462436,0.1329997550329545,0.003967017436634743,0.5319323228396954,0.0019585388874955078
0.1,0.39191919191919194,naive,0.8720371357863573,0.0009963694520081956,0.23799982886023124,0.006520128183794825,0.5550184823232942,0.0029923443459097293
0.1,0.39595959595959596,A,0.8865897200852618,0.0007098339090480177,0.2207315855118467,0.007533100232387076,0.5536606527985541,0.0035599594386271165
0.1,0.39595959595959596,B,0.930890496822233,0.000334375367825594,0.13251411981214986,0.004566875695569351,0.5317023083171915,0.0022886573916892907
0.1,0.39595959595959596,naive,0.8710452384538789,0.001107424894428921,0.23452766318885915,0.00790864074655859,0.552786450821369,0.0036494800743198507
0.1,0.4,A,0.8881889912510096,0.0006729296144051828,0.20523521992900723,0.007437436286454482,0.5467121055900084,0.0035279244381193503
0.1,0.4,B,0.930538867376507,0.0003444464304133295,0.12350410306163873,0.0045537638737110165,0.5270214852190729,0.002294481030195619
0.1,0.4,naive,0.8712011008809728,0.0009974725464558473,0.2237802748673273,0.007861300705325064,0.54749068787415,0.003659502933099201
0.2,0.0,A,0.17341151837101407,0.003030578854261266,0.8650418068638259,0.0008642185697171712,0.51922666261742,0.001616392353512282
0.2,0.0,B,0.17341151837101407,0.0030305788542612662,0.8650418068638259,0.0008642185697171712,0.51922666261742,0.0016163923535122825
0.2,0.0,naive,0.8580913795020656,0.0012029240554079393,0.4247286446439034,0.005081102041022946,0.6414100120729844,0.0022447578712218572
0.2,0.00404040404040404,A,0.1742531022321716,0.002923562868798536,0.8661253187400425,0.000849354975418066,0.5201892104861071,0.0015603675439438156
0.2,0.00404040404040404,B,0.1891977222980529,0.00290815444890414,0.8670571013266488,0.0008417861192033645,0.5281274118123508,0.001547808846440922
0.2,0.00404040404040404,naive,0.857420199861564,0.0011074717551749426,0.42938089655039463,0.005041864051879124,0.6434005482059795,0.0022360900059519794
0.2,0.00808080808080808,A,0.1779729471306128,0.0031676772955909586,0.8664070027764669,0.0008182134206752905,0.5221899749535398,0.0016418612528127036
0.2,0.00808080808080808,B,0.20811092124195235,0.0031255560939900465,0.8677891959284447,0.0008008788368303702,0.5379500585851985,0.001609671488145699
0.2,0.00808080808080808,naive,0.8563340975066593,0.0011404354970719482,0.42788627734631746,0.005448876459238677,0.6421101874264883,0.0024336455818497965
0.2,0.012121212121212121,A,0.17495760990346035,0.003295748589837986,0.8669454705496448,0.0009158066337346522,0.5209515402265525,0.001755457214495077
0.2,0.012121212121212121,B,0.22044959121692403,0.0032208438446757397,0.8682109789857537,0.0008879625812501694,0.544330285101339,0.001703358382574774
0.2,0.012121212121212121,naive,0.8572341172455589,0.0010774973625546542,0.415387495498655,0.0056395853191936254,0.6363108063721069,0.0025362395455137856
0.2,0.01616161616161616,A,0.18388923619275235,0.0031528333982580154,0.8669243942456026,0.0008217334719119579,0.5254068152191775,0.001645499166410828
0.2,0.01616161616161616,B,0.2449922141571067,0.0030726955749070407,0.8675154428002887,0.000814192504001615,0.5562538284786976,0.0015863762879086845
0.2,0.01616161616161616,naive,0.8581054337299276,0.0010231396101293335,0.4219058018887172,0.00515096252662489,0.6400056178093226,0.0023254228825554976
0.2,0.0202020202020202,A,0.1862832821292188,0.003322983439005981,0.8669883097675762,0.0008348035014354505,0.5266357959483975,0.0017565008248522382
0.2,0.0202020202020202,B,0.26355861291514676,0.003172717760001108,0.8666963063826222,0.0008414352534947429,0.5651274596488844,0.001665946141399991
0.2,0.0202020202020202,naive,0.8584987202059458,0.0010351686702228578,0.4202332163013763,0.0053853900537971355,0.639365968253661,0.002441939196090599
0.2,0.024242424242424242,A,0.1845775400919026,0.003615140494649937,0.8669101555008464,0.0008437537147226162,0.5257438477963745,0.0019089171385907016
0.2,0.024242424242424242,B,0.2777025223116692,0.003418892344557957,0.8649799588197871,0.0008723883199229924,0.5713412405657281,0.0018046593742921302
0.2,0.024242424242424242,naive,0.8575975757290734,0.0010731995095024564,0.4164504506393144,0.005857910993072285,0.6370240131841939,0.002662380014472966
0.2,0.028282828282828285,A,0.19095894941722955,0.003411047019838177,0.8663933873150674,0.0008730093562728515,0.5286761683661484,0.0018297425683475002
0.2,0.028282828282828285,B,0.30047359688353437,0.0031378560650431454,0.8628356089827197,0.0008787089941406257,0.5816546029331271,0.0016561817323819056
0.2,0.028282828282828285,naive,0.8569796786601236,0.001191038080137486,0.42214685966109505,0.005762555355704571,0.6395632691606093,0.002546561582948567
0.2,0.03232323232323232,A,0.19445636656388537,0.003447759082131649,0.8678781499977908,0.000835745031617153,0.531167258280838,0.0018010690518027574
0.2,0.03232323232323232,B,0.3212204355806761,0.0031357071131528674,0.861842156129565,0.0008927169306778058,0.5915312958551207,0.0016125337553380393
0.2,0.03232323232323232,naive,0.8584536592977985,0.001157307779525423,0.422412245413053,0.005559685429827389,0.6404329523554257,0.0024681301670954003
0.2,0.03636363636363636,A,0.19888539146140183,0.003191072045348654,0.8679093881780804,0.0008850322311893863,0.533397389819741,0.001665076473052619
0.2,0.03636363636363636,B,0.3419544720196528,0.0028203221359666595,0.8585783765147766,0.000916947449121465,0.6002664242672147,0.0014299358705936488
0.2,0.03636363636363636,naive,0.8577011709731357,0.0011001090094682033,0.42310474688781186,0.005010092622071459,0.6404029589304737,0.0022157727006321903
0.2,0.0404040404040404,A,0.19703005428356477,0.0033246245658598477,0.8669551549614138,0.0008879539020779932,0.5319926046224893,0.0017102703770105613
0.2,0.0404040404040404,B,0.3565758328259037,0.002944407307739181,0.8551600011858201,0.0010009372101333419,0.6058679170058618,0.0014883988050720819
0.2,0.0404040404040404,naive,0.8564162795035695,0.0011542743667463046,0.4271350864595448,0.0054376860749449675,0.6417756829815572,0.0024196980789569426
0.2,0.044444444444444446,A,0.20586118063106287,0.003380283107785979,0.8687557927032408,0.0007729862078047974,0.5373084866671519,0.001760666350074164
0.2,0.044444444444444446,B,0.3819907590894938,0.0028608292044898288,0.8512132447896188,0.0008669633723945806,0.6166020019395563,0.0014773574159735136
0.2,0.044444444444444446,naive,0.8570110162813335,0.0010338501120094857,0.42845186601482754,0.00516372903572164,0.6427314411480805,0.0023193893792457774
0.2,0.048484848484848485,A,0.20825715584405935,0.0035880684037085954,0.8672433060912579,0.0008791870720152326,0.5377502309676586,0.0019195910290625475
0.2,0.048484848484848485,B,0.40266747715324075,0.002960445398145644,0.8446468403971678,0.0010647285970644107,0.6236571587752041,0.0015627071284305004
0.2,0.048484848484848485,naive,0.8589640361511545,0.0010749138332298736,0.42070570142703123,0.0051128483920108965,0.6398348687890928,0.002296855922232678
0.2,0.052525252525252523,A,0.21844548251213688,0.003705685855741443,0.8677820927347546,0.0008716248444605231,0.5431137876234456,0.0018862995238541722
0.2,0.052525252525252523,B,0.4275494900479569,0.0028887244717256517,0.8390481283048485,0.0010538053057288041,0.6332988091764028,0.001457426812834013
0.2,0.052525252525252523,naive,0.8590724970557297,0.0010817191353721931,0.42601901007369203,0.005438111667630928,0.6425457535647109,0.0024330458717002706
0.2,0.05656565656565657,A,0.21641227821681658,0.003949082638430961,0.8674197500348139,0.0007801283714487012,0.5419160141258152,0.001987266680342182
0.2,0.05656565656565657,B,0.4436862437878425,0.0030671773632136422,0.83299967129657,0.0010373824362505638,0.6383429575422064,0.0015217587109776292
0.2,0.05656565656565657,naive,0.8569410444188381,0.001211131782784219,0.4277816760617197,0.005557142172866457,0.6423613602402789,0.002471678557086942
0.2,0.06060606060606061,A,0.22179640450500357,0.0036958064871764028,0.8679754672950882,0.0008451979282768639,0.5448859359000459,0.0019322796292484867
0.2,0.06060606060606061,B,0.46517306916122875,0.0027962495555094785,0.8249340905983706,0.0011974614837630306,0.6450535798797997,0.0014355675819514955
0.2,0.06060606060606061,naive,0.8568760861982889,0.0011331839025203415,0.4264832604256503,0.0051715254432933965,0.6416796733119696,0.0023049968074141196
0.2,0.06464646464646465,A,0.22446249337668014,0.004250762468366278,0.8673924675606766,0.0008181381255777039,0.5459274804686784,0.0021704936555473173
0.2,0.06464646464646465,B,0.4862881879943227,0.002982830586661807,0.8173546521291629,0.0013512249876661963,0.6518214200617429,0.0015216352941365135
0.2,0.06464646464646465,naive,0.8594597461377947,0.001182870490267817,0.42304996128936095,0.005872680872545713,0.6412548537135778,0.0025677800845234416
0.2,0.06868686868686869,A,0.2232529695262977,0.003908762613157035,0.8685405037959397,0.0007519018553620069,0.5458967366611186,0.0019476030400194318
0.2,0.06868686868686869,B,0.5027501359933363,0.0026449489666052367,0.8086487256110848,0.0011766279726379916,0.6556994308022106,0.0013213145181804368
0.2,0.06868686868686869,naive,0.858533453328945,0.0011825442209296283,0.41783963094311893,0.005561821675368395,0.638186542136032,0.002480421269439501
0.2,0.07272727272727272,A,0.23812668926997815,0.003607004344948593,0.8672466414483878,0.0007548374107337729,0.5526866653591831,0.0018063202285103544
0.2,0.07272727272727272,B,0.5294527195083585,0.0024859191010156204,0.796612511147114,0.0014413669220618701,0.6630326153277363,0.0012614376428743885
0.2,0.07272727272727272,naive,0.8565456749142041,0.0010986142840092442,0.42915847082864245,0.0049565831830418235,0.6428520728714233,0.0021997902496073934
0.2,0.07676767676767676,A,0.23462389327826447,0.004186687811216305,0.8676627683320219,0.0008075964326658154,0.5511433308051431,0.002159643110624626
0.2,0.07676767676767676,B,0.545538376487134,0.0025146790678572777,0.7863864324183086,0.001521030623580942,0.6659624044527215,0.0014368663613886319
0.2,0.07676767676767676,naive,0.8564817844872548,0.0010819088132751598,0.4230643850160865,0.005574063374079992,0.6397730847516706,0.002515247754911604
0.2,0.0808080808080808,A,0.2436466370399214,0.00392844158384405,0.8688639588238086,0.0008674737185294774,0.556255297931865,0.002052970921417568
0.2,0.0808080808080808,B,0.5694318536992636,0.002222261237635483,0.776452111914206,0.001764141203291098,0.672941982806735,0.0012916606767599944
0.2,0.0808080808080808,naive,0.8574442627046471,0.001104899334416847,0.42663959683841596,0.00532724942543854,0.6420419297715315,0.002371004517393681
0.2,0.08484848484848485,A,0.23853475136469324,0.0039973117626811985,0.8687314684615361,0.000706476487559582,0.5536331099131148,0.0020591709487574324
0.2,0.08484848484848485,B,0.5860450478551411,0.002161423583439343,0.7622885752174698,0.0016646725056034509,0.6741668115363055,0.0013218281319740518
0.2,0.08484848484848485,naive,0.8600576537600891,0.0010464679566774074,0.41439342460226897,0.005233746217366275,0.637225539181179,0.0023796314041558365
0.2,0.08888888888888889,A,0.2512547717206175,0.004597171033681155,0.8658009357356599,0.0007988822969435576,0.5585278537281387,0.002301816711372059
0.2,0.08888888888888889,B,0.6082652731572362,0.002318519537439212,0.7496440169843,0.0019423694399388234,0.6789546450707682,0.0013559417343163881
0.2,0.08888888888888889,naive,0.8577300480456523,0.001212125047494485,0.4248856905702832,0.005732523128004137,0.6413078693079677,0.0025327272470166496
0.2,0.09292929292929293,A,0.2510860033765263,0.004104059940805836,0.8671661756595074,0.0007826607989986736,0.5591260895180169,0.0020013512272150516
0.2,0.09292929292929293,B,0.6268881399991364,0.00195592813245813,0.7334547871328957,0.002148527320879697,0.6801714635660161,0.0011883962084778743
0.2,0.09292929292929293,naive,0.8575190300307578,0.0011276809686191001,0.4215746874396244,0.005217173418592566,0.6395468587351911,0.0022754257753199517
0.2,0.09696969696969697,A,0.257948442401523,0.004408616636647894,0.8669372427775318,0.0008237652734982686,0.5624428425895274,0.002161620937085551
0.2,0.09696969696969697,B,0.6445430569982717,0.0020500637728497486,0.720839844982152,0.002299100410456667,0.6826914509902119,0.0012346709408378764
0.2,0.09696969696969697,naive,0.8582187890664327,0.0011288766828361071,0.4213124611633198,0.005502438738865988,0.6397656251148761,0.0024529401464284603
0.2,0.10101010101010101,A,0.2632539067705145,0.004555292755992328,0.8659483367871738,0.0008187404671087106,0.5646011217788441,0.0022725424006115173
0.2,0.10101010101010101,B,0.6684191386296644,0.00195109631325159,0.7003283533416251,0.0025664888023600205,0.6843737459856447,0.0013208360079362362
0.2,0.10101010101010101,naive,0.8610037264625052,0.0011347992794822237,0.41507672821527714,0.005497719172205863,0.6380402273388912,0.0024329129537699126
0.2,0.10505050505050505,A,0.27759468646767105,0.004615367280325369,0.8658706621999108,0.0008014692092419679,0.5717326743337909,0.0023174371447761454
0.2,0.10505050505050505,B,0.6838219455894332,0.0015927365932766092,0.6895845806220767,0.00278347564471242,0.6867032631057549,0.0014606388026747132
0.2,0.10505050505050505,naive,0.8566537942704946,0.0010572145445259828,0.4292840466354166,0.00565037466392753,0.6429689204529555,0.002507740299437048
0.2,0.10909090909090909,A,0.2783199568711122,0.004653357454507253,0.8651880367397757,0.0008699350382581463,0.571753996805444,0.0022895704582872275
0.2,0.10909090909090909,B,0.7022426900300516,0.0016941748948309707,0.668622534526275,0.0036108068380384943,0.6854326122781633,0.001587942223475759
0.2,0.10909090909090909,naive,0.8586871398707631,0.0011478147900609783,0.4225419992983436,0.0059382990404396535,0.6406145695845532,0.0026546429774548757
0.2,0.11313131313131314,A,0.28612189421135104,0.004148121630351697,0.8652221482663498,0.0008289376864579211,0.5756720212388504,0.002051099239109417
0.2,0.11313131313131314,B,0.7173734052264991,0.0015573691157366692,0.6552246374522502,0.0032167213669387165,0.6862990213393746,0.001402112969779816
0.2,0.11313131313131314,naive,0.858131030987313,0.00117633576736088,0.4259000419708437,0.0050646965850359325,0.6420155364790783,0.002210122579388111
0.2,0.11717171717171718,A,0.2931133828613191,0.004772438688375688,0.8654387536319145,0.0008209769725677041,0.5792760682466168,0.0023711883024114264
0.2,0.11717171717171718,B,0.7299762900236098,0.0015536596659512468,0.6424053405138558,0.003495623848048753,0.6861908152687326,0.0016317316744686218
0.2,0.11717171717171718,naive,0.8565193288188953,0.0011358172370733882,0.4295627508541854,0.005677120285416623,0.6430410398365403,0.002568031278042491
0.2,0.12121212121212122,A,0.29299764509730103,0.004714129507895596,0.8637449059974129,0.0008687649530901864,0.578371275547357,0.0023333761978907037
0.2,0.12121212121212122,B,0.7452583133896422,0.0014825994739829152,0.6200192512468868,0.0035547545601932254,0.6826387823182646,0.0015345603264791832
0.2,0.12121212121212122,naive,0.8584196013992021,0.0010730466915419693,0.42146883261861734,0.005030644534525144,0.6399442170089098,0.002233676976955329
0.2,0.12525252525252525,A,0.3084105272313485,0.0047373297753405715,0.8616639490144871,0.0009209794428926283,0.5850372381229179,0.0022977715273497347
0.2,0.12525252525252525,B,0.7594216999587837,0.001396246341158234,0.605376921445645,0.003810111699037515,0.6823993107022145,0.0016828837589975946
0.2,0.12525252525252525,naive,0.8568618586755846,0.0011149460712337024,0.42908551614593904,0.005251812128606877,0.6429736874107619,0.0023289138342036746
0.2,0.1292929292929293,A,0.3190579630203809,0.004699924783638904,0.861852716567133,0.0008838356289042149,0.5904553397937569,0.0022557724512489545
0.2,0.1292929292929293,B,0.7734954046040494,0.001373741938938543,0.589449481369789,0.004105514420647462,0.6814724429869193,0.0017293591667795147
0.2,0.1292929292929293,naive,0.8573374666343132,0.0011494901811682748,0.43039986674762337,0.0051424822438715136,0.6438686666909683,0.00227732186573211
0.2,0.13333333333333333,A,0.32103787502604014,0.004718539838798444,0.8593862384653721,0.0009311927110091471,0.5902120567457061,0.0022814189580528587
0.2,0.13333333333333333,B,0.784392925149466,0.0013190709539626162,0.5679736231347925,0.004148206336433096,0.6761832741421293,0.0017545712425989627
0.2,0.13333333333333333,naive,0.8572737934595256,0.0011448960701926983,0.42322204372580335,0.005102700781087945,0.6402479185926644,0.0022436202736609424
0.2,0.13737373737373737,A,0.3191113123208428,0.005171871836990926,0.8582324084743637,0.0009371913764363536,0.5886718603976032,0.002462335332759388
0.2,0.13737373737373737,B,0.7964500770231883,0.0013323565787272274,0.5435133951185547,0.004722268386859571,0.6699817360708714,0.0020120226622941354
0.2,0.13737373737373737,naive,0.8578251512332001,0.0012117606087737075,0.41459846741593503,0.0055355430278463645,0.6362118093245676,0.0024494977997953408
0.2,0.1414141414141414,A,0.33970344764336063,0.0047895988571225985,0.8583597300041441,0.000856902832794335,0.5990315888237524,0.0022560363411372225
0.2,0.1414141414141414,B,0.8041051054055467,0.001194792291279925,0.544521097350103,0.004144297612589284,0.6743131013778247,0.0017874352355215883
0.2,0.1414141414141414,naive,0.8576201335446177,0.0011584927651958443,0.4280061338275513,0.004765962415555591,0.6428131336860844,0.0021062699262976046
0.2,0.14545454545454545,A,0.3505642863534446,0.0053642077116760264,0.8548703656360176,0.0010976553176017937,0.602717325994731,0.0025367027772814654
0.2,0.14545454545454545,B,0.8136954756304356,0.0012194155847687533,0.5300413892113,0.004943999689276532,0.6718684324208678,0.0021537751574528213
0.2,0.14545454545454545,naive,0.8571158240177558,0.0011648482863918298,0.43183295196861615,0.005493109927936695,0.6444743879931859,0.0024667690961363586
0.2,0.1494949494949495,A,0.34730501274651115,0.005522922467196608,0.8561233867362215,0.001007784638152148,0.6017141997413663,0.0025760320498676155
0.2,0.1494949494949495,B,0.8218058439985488,0.0010622077858076662,0.5096367725831427,0.005283149971816255,0.6657213082908455,0.002345828143785013
0.2,0.1494949494949495,naive,0.8577861587534602,0.0010660941919514964,0.42236546555241405,0.005611484838594552,0.640075812152937,0.002543990256595207
0.2,0.15353535353535352,A,0.35826083266510245,0.0055082910098911905,0.8531328024010384,0.0011166935562772595,0.6056968175330705,0.002533475380808659
0.2,0.15353535353535352,B,0.8292418659822696,0.0011225485982930621,0.4941557967752809,0.005526556352531762,0.6616988313787752,0.002388778396278096
0.2,0.15353535353535352,naive,0.8569655712127124,0.0012477360326321027,0.42180060947571635,0.005805955243621397,0.6393830903442145,0.002534544358827306
0.2,0.15757575757575756,A,0.3635150407365229,0.005942749368443537,0.8511230919369837,0.0010613780105263937,0.6073190663367533,0.0027239050857434466
0.2,0.15757575757575756,B,0.8373519242496675,0.0010540281857181436,0.47908908880082357,0.005367224729999776,0.6582205065252456,0.00234527796251035
0.2,0.15757575757575756,naive,0.8576595405915383,0.001148692050310975,0.4185769327630531,0.005711993405524956,0.6381182366772956,0.0025229323684669894
0.2,0.1616161616161616,A,0.38268973183399213,0.005251687165553619,0.8476702821493466,0.0011443218321094955,0.6151800069916693,0.002368223891250013
0.2,0.1616161616161616,B,0.8418965050503914,0.0009485617467945522,0.47432988779869817,0.004933189704714309,0.6581131964245449,0.0021735555675653426
0.2,0.1616161616161616,naive,0.855107354118273,0.0011951346076046615,0.4269578155912177,0.005132505309899578,0.6410325848547455,0.0022346597191258187
0.2,0.16565656565656567,A,0.38989616358112594,0.0057532944561604436,0.8480168508449065,0.0012612440665150451,0.6189565072130162,0.002543275703898183
0.2,0.16565656565656567,B,0.8487459186258869,0.0009732919962952717,0.46318536686820444,0.005482037768326546,0.6559656427470456,0.0024167988357465444
0.2,0.16565656565656567,naive,0.8573592533097089,0.0011812073818593925,0.42436477196079886,0.0056982825654121145,0.6408620126352538,0.002495681215717896
0.2,0.1696969696969697,A,0.39151538292984617,0.005592253800209638,0.8424895619064663,0.001305747620401558,0.6170024724181562,0.0024543157517067987
0.2,0.1696969696969697,B,0.8557746496991107,0.0008144151231986573,0.4390037554221164,0.005120589568822853,0.6473892025606136,0.0023039050978658623
0.2,0.1696969696969697,naive,0.8580962519836227,0.0011498691045853271,0.4134326075499866,0.005290577520614881,0.6357644297668047,0.0023288113572011242
0.2,0.17373737373737375,A,0.40861932548270796,0.006152092334970151,0.839405515922409,0.0013871731674792314,0.6240124207025585,0.0027172017049448952
0.2,0.17373737373737375,B,0.859715608548205,0.0008549004598560199,0.43557097464007827,0.005839966955522527,0.6476432915941416,0.00264203828570458
0.2,0.17373737373737375,naive,0.8580314774632402,0.0010114552310519188,0.41893743175711706,0.005966803467547312,0.6384844546101786,0.00267191887770719
0.2,0.17777777777777778,A,0.41483575611548973,0.005584099034280868,0.8403372058224043,0.0013449559331721126,0.6275864809689471,0.0024236704784939833
0.2,0.17777777777777778,B,0.864029954808794,0.0008743778606915839,0.4278202573525144,0.0055065255516912465,0.6459251060806542,0.0024590382266550695
0.2,0.17777777777777778,naive,0.8579787266814136,0.0012349192964105397,0.41938495365000944,0.005618836489266733,0.6386818401657116,0.002449294273421032
0.2,0.18181818181818182,A,0.4388143066527536,0.0055818623731297085,0.8307440757104152,0.0015341087071750379,0.6347791911815845,0.0023555803018741185
0.2,0.18181818181818182,B,0.8679980091365576,0.0007566544562968449,0.42043016904076347,0.005526718097259567,0.6442140890886605,0.0025271436145775307
0.2,0.18181818181818182,naive,0.8578291134646975,0.0011445852335329985,0.42064737857969736,0.005900216016320282,0.6392382460221974,0.002586874554733492
0.2,0.18585858585858586,A,0.4500220666669938,0.004919069878220462,0.828899996369136,0.0014974313465980938,0.639461031518065,0.002105328876501167
0.2,0.18585858585858586,B,0.8719137849428161,0.0007291510101370008,0.42041148023180885,0.004871827539903413,0.6461626325873125,0.0022435485486351483
0.2,0.18585858585858586,naive,0.8575889549091668,0.0010988636641613163,0.42875455145668256,0.005161008622259774,0.6431717531829247,0.0022815718473262908
0.2,0.1898989898989899,A,0.4572261190885146,0.005867054892467621,0.8263556808054616,0.0016039364843876253,0.6417908999469881,0.0024591180377192953
0.2,0.1898989898989899,B,0.8757465036412782,0.0007808044353576647,0.4071529303578951,0.0057245510242927514,0.6414497169995866,0.0026338006283210904
0.2,0.1898989898989899,naive,0.8578522638663588,0.0011527538405029807,0.4232182775534767,0.0059176704755661055,0.6405352707099178,0.0026426854785535454
0.2,0.19393939393939394,A,0.47526485422006337,0.005184959005798402,0.8178681820474651,0.001748345514227249,0.6465665181337643,0.002117446479454811
0.2,0.19393939393939394,B,0.8779775215073369,0.000725172569821126,0.3996292905545207,0.005269896488006518,0.6388034060309288,0.002426717614600246
0.2,0.19393939393939394,naive,0.8572507271557948,0.0011447263061600901,0.4218056843895812,0.005546025291801368,0.639528205772688,0.0024432116167451396
0.2,0.19797979797979798,A,0.49707313941513037,0.004706061548890799,0.8118672898506212,0.001754065850329682,0.6544702146328757,0.0018884650452387886
0.2,0.19797979797979798,B,0.8818929879588723,0.0006454926445074456,0.3993582575777942,0.004496399144169612,0.6406256227683332,0.0021014249156412995
0.2,0.19797979797979798,naive,0.857164666713515,0.001144728328417369,0.43060595139606045,0.004863550527846538,0.6438853090547877,0.0021323956647488333
0.2,0.20202020202020202,A,0.4985773172350145,0.0050062847980807765,0.8077215666206548,0.001803799210926798,0.6531494419278345,0.0020109993524291656
0.2,0.20202020202020202,B,0.8858406668133365,0.0006742925752018321,0.3809549313108698,0.00498577590608318,0.6333977990621031,0.0023046842069723485
0.2,0.20202020202020202,naive,0.8581998413085163,0.0012378577974776566,0.4199034685476298,0.005197045500133601,0.639051654928073,0.0022783939567704234
0.2,0.20606060606060606,A,0.5040466878373104,0.00589818952248381,0.8015721424816529,0.002015386275906069,0.6528094151594818,0.002413749947443926
0.2,0.20606060606060606,B,0.8878875455482523,0.0006185843624849869,0.36758206387372927,0.005713967597276922,0.6277348047109907,0.0026927510758363356
0.2,0.20606060606060606,naive,0.8597166766020665,0.001082036484958076,0.4092237863447673,0.005943809104129787,0.6344702314734169,0.002670137327430768
0.2,0.2101010101010101,A,0.5225991909340363,0.005483656993725617,0.7948908280799923,0.0020666778487989806,0.6587450095070144,0.0021132860247229813
0.2,0.2101010101010101,B,0.8901425032130402,0.0005810064211092292,0.36748712488153557,0.005240756086472801,0.6288148140472878,0.002471276002415668
0.2,0.2101010101010101,naive,0.8581021819231225,0.0010752795359650564,0.41564666296873864,0.005519646298114797,0.6368744224459306,0.0024758169537439714
0.2,0.21414141414141413,A,0.5464528255523079,0.004739492260343692,0.7855998339531578,0.002090299873156151,0.6660263297527328,0.001949440330380021
0.2,0.21414141414141413,B,0.8927312558868415,0.000601792740376891,0.3693564276329569,0.005470679977839262,0.631043841759899,0.002575327270079848
0.2,0.21414141414141413,naive,0.8586512337001961,0.0011520174732189599,0.42227124966247404,0.005846839532571508,0.640461241681335,0.0026254147678650623
0.2,0.21818181818181817,A,0.5660567581453597,0.004743791413144125,0.7796144250479766,0.0021976987970322597,0.6728355915966681,0.0018589904424438945
0.2,0.21818181818181817,B,0.8942657482724511,0.0005136788283988266,0.3753193858824167,0.004993089266458122,0.6347925670774339,0.0023896612228906204
0.2,0.21818181818181817,naive,0.8550882483767017,0.0010182458771432871,0.43926399380202996,0.005388379240583754,0.6471761210893657,0.0024382148041962536
0.2,0.2222222222222222,A,0.5669333776078122,0.00500289885438184,0.7681804259080346,0.0027284246849605632,0.6675569017579234,0.0017443468445731828
0.2,0.2222222222222222,B,0.8977772563799398,0.0005646957429919477,0.34629681531436823,0.005061716652881036,0.6220370358471541,0.0023762319066723426
0.2,0.2222222222222222,naive,0.8593298814004477,0.0011483391615327023,0.40985731967656447,0.00535348689244239,0.6345936005385061,0.002355916589394822
0.2,0.22626262626262628,A,0.5923184836944243,0.004255089640719036,0.7570813703282141,0.0025814130836134216,0.6746999270113192,0.00154737519274066
0.2,0.22626262626262628,B,0.8979461311193495,0.0005640404357681426,0.35678037351467284,0.004636210294328281,0.6273632523170112,0.0021856631000143263
0.2,0.22626262626262628,naive,0.856679888857175,0.0010901030394394222,0.426675869653205,0.0047065626084860914,0.64167787925519,0.0021119758163535966
0.2,0.23030303030303031,A,0.6026335462734037,0.004240049336605137,0.7512437464984015,0.00251261172469486,0.6769386463859027,0.0015934480184922554
0.2,0.23030303030303031,B,0.9000174000009928,0.0005097794060311724,0.3509421384589227,0.004792128017977896,0.6254797692299578,0.002315633799134207
0.2,0.23030303030303031,naive,0.8574305773964519,0.0010971516537067853,0.42585000170997434,0.0050156382366431315,0.6416402895532133,0.0023050853975263457
0.2,0.23434343434343435,A,0.6183605997834806,0.003971867615634577,0.7356060753600935,0.002845868786596655,0.6769833375717872,0.0016227425231150178
0.2,0.23434343434343435,B,0.9018629205766072,0.0005355296961265161,0.3418651215854149,0.004996511064831884,0.621864021081011,0.0024192933535277916
0.2,0.23434343434343435,naive,0.8583581040502064,0.001164658377825916,0.4176385429338755,0.005509573470077395,0.637998323492041,0.002520278644407139
0.2,0.2383838383838384,A,0.6301179123584756,0.003871649056226558,0.7275364287051336,0.0031248082347590436,0.6788271705318044,0.001515418173932985
0.2,0.2383838383838384,B,0.9035851262528807,0.000512143988056642,0.3352176604360222,0.0047213627797263605,0.6194013933444514,0.002271261610002855
0.2,0.2383838383838384,naive,0.8575055367289679,0.0011104933705354113,0.4180136516178177,0.005179363593083354,0.6377595941733928,0.002331745667943189
0.2,0.24242424242424243,A,0.6510370772731626,0.0030742668598230305,0.7130006225580233,0.003164036809989938,0.6820188499155929,0.0013170234183000383
0.2,0.24242424242424243,B,0.9051144918360374,0.0005195247971645835,0.3367724166304687,0.004480474609107745,0.620943454233253,0.0021321639502295303
